_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1029205,4153179,2017.0,2020.0,1971.0,PRIVATE,11,University-Rosedale,34 WALMER RD,10,61,2020-10-25,85,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,S1126,43.668157441000005,-79.406612526,312315.279,4836250.126
1029206,4221280,2017.0,2020.0,1965.0,PRIVATE,11,University-Rosedale,6-10 WALMER RD,18,131,2020-10-25,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,S1126,43.666995001000004,-79.406173702,312350.807,4836121.022
1029207,4153174,2017.0,2020.0,1970.0,PRIVATE,11,University-Rosedale,15 WALMER RD,10,78,2020-10-25,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,,4.0,,2.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,S1126,43.6676214521,-79.4054920342,312405.966,4836189.727
1029208,4155462,2019.0,2020.0,1970.0,PRIVATE,1,Etobicoke North,41 GARFELLA DR,12,95,2020-10-25,77,Evaluation needs to be conducted in 2 years,18,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0123,43.744136418400004,-79.5943268787,297187.256,4844690.351
1029209,4153188,2017.0,2020.0,1961.0,PRIVATE,11,University-Rosedale,40 WALMER RD,4,33,2020-10-25,69,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,,3.0,,3.0,,,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,,S1126,43.668763043,-79.406936141,312289.108,4836317.377
1029210,4153187,2017.0,2020.0,1960.0,PRIVATE,11,University-Rosedale,44 WALMER RD,13,85,2020-10-25,77,Evaluation needs to be conducted in 2 years,19,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,,S1126,43.669071978999995,-79.406941997,312288.598,4836351.698
1029211,4153761,2017.0,2020.0,1999.0,PRIVATE,12,Toronto-St. Paul's,268 MERTON ST,5,38,2020-10-24,82,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,S1233,43.69810355640001,-79.38800394,313811.835,4839577.992
1029212,4153349,2017.0,2020.0,1982.0,SOCIAL HOUSING,12,Toronto-St. Paul's,707 ST CLAIR AVE W,7,130,2020-10-23,86,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,,5.0,3.0,5.0,S1234,43.6812230253,-79.4266148086,310701.202,4837699.114
1029213,4154636,,2020.0,1958.0,PRIVATE,6,York Centre,15 WILMINGTON AVE,3,21,2020-10-23,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,5.0,3.0,3.0,4.0,,3.0,,,3.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,,N0624,43.753413503999994,-79.452055484,308645.309,4845718.607
1029214,4154468,2017.0,2020.0,1967.0,PRIVATE,7,Humber River-Black Creek,170 SENTINEL RD,4,60,2020-10-23,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,,W0731,43.75162192,-79.4974696596,304988.387,4845517.507
1029215,4365723,2018.0,2020.0,1976.0,PRIVATE,4,Parkdale-High Park,2350 DUNDAS ST W,29,457,2020-10-23,82,Evaluation needs to be conducted in 2 years,17,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0429,43.656991643999994,-79.45228586,308623.625,4835029.533
1029216,4365726,2018.0,2020.0,1976.0,PRIVATE,4,Parkdale-High Park,2360 DUNDAS ST W,29,638,2020-10-23,82,Evaluation needs to be conducted in 2 years,17,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0429,43.657073675,-79.452365262,308621.66,4835039.566000001
1029217,4153019,2017.0,2020.0,1959.0,PRIVATE,4,Parkdale-High Park,166 JAMESON AVE,8,61,2020-10-23,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,S0436,43.6379895083,-79.4367678371,309886.286,4832895.432
1029218,4152979,2017.0,2020.0,1962.0,PRIVATE,4,Parkdale-High Park,79 JAMESON AVE,7,121,2020-10-22,79,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,S0437,43.6343864114,-79.4346789323,310055.132,4832495.286
1029219,4154221,2017.0,2020.0,1972.0,PRIVATE,7,Humber River-Black Creek,180 CHALKFARM DR,23,263,2020-10-22,68,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,W0734,43.724048437200004,-79.5118150261,303832.597,4842454.334
1029220,4152933,2017.0,2020.0,1973.0,PRIVATE,4,Parkdale-High Park,299 GLENLAKE AVE,30,233,2020-10-22,79,Evaluation needs to be conducted in 2 years,19,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,S0428,43.656888484,-79.465364295,307575.602,4834997.723
1029221,4167767,2017.0,2020.0,1974.0,TCHC,5,York South-Weston,710 TRETHEWEY DR,19,165,2020-10-22,78,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,W0528,43.697803447,-79.499827299,304798.114,4839539.581
1029222,4155119,2017.0,2020.0,1960.0,PRIVATE,5,York South-Weston,40 TRETHEWEY DR,3,45,2020-10-22,77,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,4.0,3.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0532,43.6926109398,-79.4780640156,306552.743,4838961.923
1029223,4155094,2017.0,2020.0,1950.0,PRIVATE,5,York South-Weston,2 GREENTREE CRT,3,29,2020-10-22,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,4.0,5.0,5.0,5.0,4.0,4.0,3.0,,4.0,3.0,,W0532,43.6929246755,-79.4786023031,306509.343,4838996.768999999
1029224,4155457,2017.0,2020.0,1969.0,PRIVATE,1,Etobicoke North,10 GARFELLA DR,7,143,2020-10-22,68,Evaluation needs to be conducted in 2 years,18,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,,2.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,,W0123,43.7453896515,-79.59312182939999,297284.473,4844829.467
1029225,4155095,2017.0,2020.0,1955.0,PRIVATE,5,York South-Weston,4 GREENTREE CRT,4,43,2020-10-22,78,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,4.0,4.0,4.0,,3.0,,4.0,4.0,5.0,5.0,4.0,4.0,3.0,,3.0,3.0,,W0532,43.6926919823,-79.4790165335,306475.957,4838970.911
1029226,4155118,2017.0,2020.0,1960.0,PRIVATE,5,York South-Weston,3 GREENTREE CRT,3,45,2020-10-22,75,Evaluation needs to be conducted in 2 years,15,3.0,2.0,4.0,3.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0532,43.6924423305,-79.478539855,306514.38899999997,4838943.183
1029227,4154223,2017.0,2020.0,1972.0,PRIVATE,7,Humber River-Black Creek,160 CHALKFARM DR,23,466,2020-10-22,68,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,W0734,43.7243235641,-79.51474864069999,303596.24600000004,4842484.943
1029228,4154262,2017.0,2020.0,1977.0,PRIVATE,7,Humber River-Black Creek,10 SAN ROMANOWAY,34,428,2020-10-22,93,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,W0725,43.7585401941,-79.5166809322,303441.401,4846286.246
1029229,4154222,2017.0,2020.0,1972.0,PRIVATE,7,Humber River-Black Creek,170 CHALKFARM DR,23,262,2020-10-22,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,W0734,43.7242716939,-79.5134047928,303704.517,4842479.159
1029230,4153342,2017.0,2020.0,1969.0,PRIVATE,12,Toronto-St. Paul's,355 ST CLAIR AVE W,24,168,2020-10-22,93,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,S1236,43.6839008332,-79.4127883698,311815.717,4837997.694
1029231,4155621,2017.0,2020.0,1967.0,TCHC,5,York South-Weston,1570 JANE ST,6,76,2020-10-22,77,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,W0527,43.6990884103,-79.5033968088,304510.668,4839681.395
1029232,4155143,2017.0,2020.0,1954.0,PRIVATE,5,York South-Weston,133 WOODWARD AVE,3,11,2020-10-22,73,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,2.0,4.0,,3.0,,3.0,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,2.0,,W0525,43.7094490661,-79.5079325701,304145.213,4840832.415
1029233,4155873,2017.0,2020.0,1971.0,TCHC,5,York South-Weston,5 BELLEVUE CRES,21,326,2020-10-22,75,Evaluation needs to be conducted in 2 years,19,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,W0527,43.699140093400004,-79.51522928520001,303556.925,4839687.3
1029234,4155451,2017.0,2020.0,1978.0,PRIVATE,1,Etobicoke North,2667 KIPLING AVE,23,228,2020-10-22,79,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0124,43.748495858000005,-79.583366602,298070.253,4845174.643999999
1029235,4154316,2017.0,2020.0,1953.0,PRIVATE,5,York South-Weston,2639 KEELE ST,3,11,2020-10-22,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,4.0,3.0,4.0,,3.0,,3.0,4.0,3.0,5.0,3.0,4.0,3.0,,4.0,2.0,,W0523,43.721008261,-79.48031007510001,306370.985,4842116.682
1029236,4152989,2017.0,2020.0,1955.0,PRIVATE,4,Parkdale-High Park,130 JAMESON AVE,7,108,2020-10-22,75,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,4.0,,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,,S0437,43.636376149700006,-79.4361595734,309935.497,4832716.239
1029237,4152985,2017.0,2020.0,1960.0,PRIVATE,4,Parkdale-High Park,145 JAMESON AVE,9,80,2020-10-22,77,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,,S0437,43.6369589239,-79.435611219,309979.692,4832781.011
1029238,4154320,2017.0,2020.0,1958.0,PRIVATE,5,York South-Weston,512 RUSTIC RD,3,23,2020-10-21,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,W0523,43.7187817159,-79.47921400119999,306459.358,4841869.352
1029239,4154469,2017.0,2020.0,1970.0,PRIVATE,7,Humber River-Black Creek,390 SENTINEL RD,4,53,2020-10-21,66,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,,W0731,43.760254857700005,-79.5002027299,304768.3,4846476.5819999995
1029240,4155913,2017.0,2020.0,1970.0,TCHC,5,York South-Weston,40 FALSTAFF AVE,19,224,2020-10-21,78,Evaluation needs to be conducted in 2 years,20,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,W0522,43.7164444337,-79.50436564399999,304432.719,4841609.528
1029241,4154473,2017.0,2020.0,1970.0,PRIVATE,7,Humber River-Black Creek,470 SENTINEL RD,22,370,2020-10-21,77,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,W0726,43.762976118100006,-79.502065617,304618.30600000004,4846778.908
1029242,4154587,2017.0,2020.0,1955.0,PRIVATE,6,York Centre,19 ROSSEAU RD,3,11,2020-10-21,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,3.0,3.0,,N0629,43.7429016384,-79.4368905262,309867.637,4844550.629
1029243,4154586,2017.0,2020.0,1953.0,PRIVATE,6,York Centre,17 ROSSEAU RD,3,11,2020-10-21,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,,4.0,3.0,4.0,5.0,4.0,4.0,3.0,,3.0,3.0,,N0629,43.742708916400005,-79.4368688543,309869.398,4844529.22
1029244,4154621,2017.0,2020.0,1965.0,PRIVATE,6,York Centre,25 CEDARCROFT BLVD,13,132,2020-10-21,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,,N0622,43.7831736555,-79.4474072647,309017.799,4849024.107
1029245,4154588,2017.0,2020.0,1955.0,PRIVATE,6,York Centre,21 ROSSEAU RD,3,11,2020-10-21,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,3.0,4.0,3.0,5.0,4.0,4.0,4.0,,3.0,3.0,,N0629,43.743072408,-79.4368800635,309868.466,4844569.601
1029246,4154623,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,155 ANTIBES DR,17,259,2020-10-21,79,Evaluation needs to be conducted in 2 years,20,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,N0622,43.78208918560001,-79.4459161033,309137.897,4848903.701
1029247,4154470,2017.0,2020.0,1966.0,PRIVATE,7,Humber River-Black Creek,391 SENTINEL RD,4,44,2020-10-21,75,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,W0731,43.760281803199994,-79.4991391395,304853.94,4846479.576
1029248,4155449,2017.0,2020.0,1974.0,PRIVATE,1,Etobicoke North,18 PANORAMA CRT,17,204,2020-10-21,78,Evaluation needs to be conducted in 2 years,20,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,W0124,43.7471776431,-79.5819972103,298180.653,4845027.131
1029249,4155453,2018.0,2020.0,1976.0,PRIVATE,1,Etobicoke North,2737 KIPLING AVE,23,416,2020-10-21,72,Evaluation needs to be conducted in 2 years,18,5.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,,4.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,,W0124,43.753301348,-79.586565549,297813.2,4845708.779
1029250,4154585,2017.0,2020.0,1951.0,PRIVATE,6,York Centre,15 ROSSEAU RD,3,11,2020-10-21,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,2.0,4.0,4.0,5.0,4.0,5.0,4.0,,3.0,4.0,,N0629,43.742555906599996,-79.436710293,309882.18100000004,4844512.23
1029251,4154627,2017.0,2020.0,1964.0,PRIVATE,6,York Centre,6000 BATHURST ST,12,108,2020-10-21,79,Evaluation needs to be conducted in 2 years,20,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,N0622,43.785344988599995,-79.4468063117,309066.026,4849265.373
1029252,4154597,2017.0,2020.0,1949.0,PRIVATE,6,York Centre,26 ROSSEAU RD,3,11,2020-10-21,88,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,,N0629,43.743239984,-79.4377635242,309797.298,4844588.17
1029253,4155875,2017.0,2020.0,1967.0,PRIVATE,2,Etobicoke Centre,5 CAPRI RD,25,329,2020-10-21,76,Evaluation needs to be conducted in 2 years,19,3.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0232,43.651709561000004,-79.564536328,299578.285,4834420.709
1029254,4329035,2018.0,2020.0,1949.0,PRIVATE,6,York Centre,14 ROSSEAU RD,3,11,2020-10-21,81,Evaluation needs to be conducted in 2 years,16,4.0,5.0,4.0,3.0,3.0,4.0,,4.0,,3.0,3.0,3.0,5.0,5.0,4.0,5.0,,5.0,5.0,,N0629,43.742214529399995,-79.437433562,309823.955,4844474.267
1029255,4154312,2017.0,2020.0,1955.0,PRIVATE,5,York South-Weston,2597 KEELE ST,4,39,2020-10-21,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,3.0,4.0,,3.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,W0523,43.718801135,-79.4798728535,306406.27,4841871.496
1029256,4152954,2017.0,2020.0,1964.0,PRIVATE,4,Parkdale-High Park,200 DUFFERIN ST,14,251,2020-10-21,80,Evaluation needs to be conducted in 2 years,20,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,S0437,43.63715205689999,-79.42709144300001,310667.098,4832802.995
1029257,4154580,2017.0,2020.0,1962.0,TCHC,6,York Centre,12 KING HIGH AVE,3,31,2020-10-20,86,Evaluation needs to be conducted in 3 years,16,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,,,4.0,3.0,4.0,4.0,5.0,5.0,,4.0,4.0,,N0629,43.736219646,-79.443095826,309368.07399999996,4843808.919
1029258,4156208,2017.0,2020.0,1965.0,TCHC,1,Etobicoke North,121 KENDLETON DR,11,194,2020-10-20,69,Evaluation needs to be conducted in 2 years,18,2.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,,W0123,43.7376027043,-79.5808305747,298273.543,4843963.329
1029259,4155767,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,10 ELLISON AVE,3,12,2020-10-20,70,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,4.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,,N0629,43.7500169368,-79.43794866489999,309781.844,4845341.052
1029260,4154258,2018.0,2020.0,1973.0,PRIVATE,7,Humber River-Black Creek,5 DAMASK AVE,3,12,2020-10-20,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,2.0,4.0,,2.0,,,3.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,,W0728,43.741702861899995,-79.5393075079,301618.527,4844416.353999999
1029261,4154637,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,118 OVERBROOK PL,3,17,2020-10-20,85,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0624,43.7635291966,-79.4550418011,308404.48,4846841.319
1029262,4154343,2017.0,2020.0,1959.0,PRIVATE,5,York South-Weston,2 PIMLICO RD,3,12,2020-10-20,87,Evaluation needs to be conducted in 3 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,5.0,3.0,5.0,5.0,5.0,4.0,,5.0,4.0,,W0526,43.707815885600006,-79.4828804419,306164.17600000004,4840651.058999999
1029263,4155922,2017.0,2020.0,1972.0,TCHC,4,Parkdale-High Park,3725 DUNDAS ST W,10,153,2020-10-20,83,Evaluation needs to be conducted in 2 years,19,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S0421,43.6653702089,-79.4987991022,304881.17100000003,4835935.438999999
1029264,4281257,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,1395 SHEPPARD AVE W,3,40,2020-10-20,84,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,5.0,4.0,,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,,3.0,3.0,,N0627,43.7440104,-79.4880842286,305748.977,4844715.406
1029265,4155782,2017.0,2020.0,1965.0,TCHC,1,Etobicoke North,101 KENDLETON DR,7,221,2020-10-20,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,W0123,43.7383578677,-79.580925169,298266.007,4844047.228
1029266,4155150,2017.0,2020.0,1950.0,PRIVATE,5,York South-Weston,166 QUEENS DR,3,11,2020-10-20,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,3.0,,4.0,,3.0,4.0,3.0,5.0,4.0,5.0,4.0,,4.0,3.0,,W0525,43.7065405201,-79.510586885,303931.26399999997,4840509.34
1029267,4155993,2017.0,2020.0,1973.0,PRIVATE,5,York South-Weston,2460 WESTON RD,27,214,2020-10-20,74,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,W0521,43.7078718117,-79.5341521524,302032.14,4840657.833000001
1029268,4154236,2017.0,2020.0,1971.0,PRIVATE,7,Humber River-Black Creek,101 DRIFTWOOD AVE,4,32,2020-10-20,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,,W0730,43.754502975,-79.513280684,303714.863,4845838.642
1029269,4154235,2017.0,2020.0,1970.0,PRIVATE,7,Humber River-Black Creek,45 DRIFTWOOD AVE,14,137,2020-10-20,67,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0730,43.7511483154,-79.5114796645,303860.109,4845464.976
1029270,4155657,2017.0,2020.0,1973.0,TCHC,2,Etobicoke Centre,7 CAPRI RD,20,275,2020-10-20,78,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,W0232,43.652915828000005,-79.564476577,299618.342,4834530.235
1029271,4153062,2017.0,2020.0,1918.0,TCHC,4,Parkdale-High Park,22 O'HARA AVE,3,13,2020-10-20,79,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0435,43.6419758468,-79.4348296425,310042.331,4833338.397
1029272,4274218,2017.0,2020.0,1962.0,TCHC,3,Etobicoke-Lakeshore,57 MABELLE AVE,19,255,2020-10-20,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,W0321,43.64631051600001,-79.530501016,302329.86,4833829.218
1029273,4155304,2017.0,2020.0,1979.0,TCHC,3,Etobicoke-Lakeshore,49 MABELLE AVE,13,128,2020-10-20,88,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,W0321,43.6449745319,-79.52858579229999,302478.099,4833670.075
1029274,4155149,2017.0,2020.0,1953.0,PRIVATE,5,York South-Weston,145 WOODWARD AVE,3,11,2020-10-20,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,3.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,W0525,43.7098157296,-79.5063954435,304269.088,4840873.131
1029275,4155147,2020.0,2020.0,1954.0,PRIVATE,5,York South-Weston,141 WOODWARD AVE,3,11,2020-10-20,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,3.0,,W0525,43.7096923975,-79.5068983102,304228.562,4840859.433999999
